RespId       	HW CD 	Model Name                 	Context	 Temp	TPS	  Duration	 Sc	 or	 es	      Date Time   	UPC	Model User Prompt	 Eval Duration	Eval Tokens	Prompt Eval Tokens	SysPmtCd	Model System Prompt	  Web Search Prompt    	Doc-File Name          	Web Search URL         	CPU_GPU                	RAM	OS       	Computer 	Server                               	Response File
s11_t041.06  	rm231d	qwen2:0.5b                 	  16000	  0.3	274.51	   5.49	  0	  0	  0	  2025-04-07 17:38	KP0	  461	Summarize the key events...	  1.68	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.06.4.50407.1738_Response.txt
s11_t041.01  	rm231d	qwen2:0.5b                 	  16000	  0.3	276.73	   3.84	  0	  0	  0	  2025-04-07 17:45	KP0	  557	Summarize the key events...	  2.01	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.01.4.50407.1745_Response.txt
s11_t041.01  	rm231d	qwen2:0.5b                 	  16000	  0.3	260.65	   2.10	  0	  0	  0	  2025-04-07 17:47	KP0	  524	Summarize the key events...	  2.01	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.01.4.50407.1747_Response.txt
s11_t041.01  	rm231d	qwen2:0.5b                 	  16000	  0.3	231.87	   1.38	  0	  0	  0	  2025-04-07 17:49	KP0	  301	Summarize the key events...	  1.30	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.01.4.50407.1749_Response.txt
s11_t041.01  	rm231d	qwen2:0.5b                 	  16000	  0.3	292.40	   3.46	  0	  0	  0	  2025-04-07 17:55	KP0	  435	Summarize the key events...	  1.49	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.01.4.50407.1755_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	231.26	   2.39	  0	  0	  0	  2025-04-07 19:04	KP0	   23	Summarize the key events...	  0.10	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1902_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	261.06	   2.97	  0	  0	  0	  2025-04-07 19:05	KP0	  754	Summarize the key events...	  2.89	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1905_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	215.25	   1.10	  0	  0	  0	  2025-04-07 19:06	KP0	  223	Summarize the key events...	  1.04	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1906_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	218.16	   1.81	  0	  0	  0	  2025-04-07 19:07	KP0	  378	Summarize the key events...	  1.73	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1907_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	270.56	   3.48	  0	  0	  0	  2025-04-07 19:16	KP0	  330	Summarize the key events...	  1.22	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1916_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	270.18	   1.08	  0	  0	  0	  2025-04-07 19:17	KP0	  270	Summarize the key events...	  1.00	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1917_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	279.93	   2.09	  0	  0	  0	  2025-04-07 19:18	KP0	  564	Summarize the key events...	  2.01	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1918_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	276.40	   1.42	  0	  0	  0	  2025-04-07 19:19	KP0	  372	Summarize the key events...	  1.35	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50407.1919_Response.txt
s11_t041.03  	rm231d	qwen2:0.5b                 	  16000	  0.3	269.04	   1.88	  0	  0	  0	  2025-04-07 19:23	KP0	  485	Summarize the key events...	  1.80	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.03.4.50407.1923_Response.txt
s11_t041.03  	rm231d	qwen2:0.5b                 	  16000	  0.3	225.98	   1.84	  0	  0	  0	  2025-04-07 19:24	KP0	  395	Summarize the key events...	  1.75	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.03.4.50407.1924_Response.txt
s11_t041.04  	rm231d	qwen2:0.5b                 	  16000	  0.3	241.31	   2.74	  0	  0	  0	  2025-04-07 19:25	KP0	  641	Summarize the key events...	  2.66	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.04.4.50407.1925_Response.txt
s11_t041.05  	rm231d	qwen2:0.5b                 	  16000	  0.3	258.30	   2.40	  0	  0	  0	  2025-04-07 19:33	KP0	  108	Summarize the key events...	  0.42	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.05.4.50407.1933_Response.txt
s11_t041.01  	rm231d	qwen2:0.5b                 	  16000	  0.3	260.41	   2.66	  0	  0	  0	  2025-04-07 19:35	KP0	  669	Summarize the key events...	  2.57	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.01.4.50407.1935_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	  16000	  0.3	245.94	   9.50	  0	  0	  0	  2025-04-08 07:34	KP0	  684	Summarize the key events...	  2.78	   32	GKN1-SIMP	Please use the information in th...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t041_qwen2;0.5b_1,1-test on rm231p/s11_t041.02.4.50408.0734_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	263.37	   2.69	  6	  8	  7	  2025-04-08 07:43	KP0	  180	Summarize the key events...	  0.68	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50408.0743_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	284.51	   2.07	  8	  8	  7	  2025-04-08 07:43	KP0	  565	Summarize the key events...	  1.99	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50408.0743_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	240.13	   4.62	  8	  9	  8	  2025-04-08 20:32	KP0	  485	Summarize the key events...	  2.02	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50408.2032_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	261.70	   3.21	  9	  9	  8	  2025-04-08 20:32	KP0	  820	Summarize the key events...	  3.13	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50408.2032_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	223.53	   1.95	  6	  8	  7	  2025-04-08 20:33	KP0	  418	Summarize the key events...	  1.87	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50408.2033_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	266.80	   1.50	  8	  9	  8	  2025-04-08 20:33	KP0	  380	Summarize the key events...	  1.42	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50408.2033_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	264.01	   4.14	  8	  9	  8	  2025-04-08 20:39	KP0	  687	Summarize the key events...	  2.60	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50408.2039_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	276.33	   1.32	  8	  8	  7	  2025-04-08 20:39	KP0	  341	Summarize the key events...	  1.23	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50408.2039_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	231.87	   2.37	  8	  9	  8	  2025-04-08 20:41	KP0	  527	Summarize the key events...	  2.27	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50408.2041_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	268.80	   2.02	  8	  8	  7	  2025-04-08 20:41	KP0	  522	Summarize the key events...	  1.94	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50408.2041_Response.txt
s11_t042.03  	rm231d	qwen2:0.5b                 	   4000	  0.6	257.58	   6.55	  0	  0	  0	  2025-04-09 08:01	KP0	  629	Summarize the key events...	  2.44	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.03.4.50409.0801_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	247.24	   4.05	  0	  0	  0	  2025-04-09 10:50	KP0	  540	Summarize the key events...	  2.18	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50409.1050_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	267.45	   1.45	  0	  0	  0	  2025-04-09 10:50	KP0	  363	Summarize the key events...	  1.36	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50409.1050_Response.txt
s11_t042.03  	rm231d	qwen2:0.5b                 	   4000	  0.6	223.92	   2.44	  0	  0	  0	  2025-04-09 10:53	KP0	  527	Summarize the key events...	  2.35	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.03.4.50409.1053_Response.txt
s11_t042.04  	rm231d	qwen2:0.5b                 	   4000	  0.6	203.70	   1.67	  0	  0	  0	  2025-04-09 10:53	KP0	  322	Summarize the key events...	  1.58	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.04.4.50409.1053_Response.txt
s11_t042.05  	rm231d	qwen2:0.5b                 	   4000	  0.6	257.24	   1.90	  0	  0	  0	  2025-04-09 10:55	KP0	  468	Summarize the key events...	  1.82	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.05.4.50409.1055_Response.txt
s11_t042.06  	rm231d	qwen2:0.5b                 	   4000	  0.6	254.24	   1.60	  0	  0	  0	  2025-04-09 10:55	KP0	  388	Summarize the key events...	  1.53	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.06.4.50409.1055_Response.txt
s11_t042.07  	rm231d	qwen2:0.5b                 	   4000	  0.6	250.39	   1.92	  0	  0	  0	  2025-04-09 10:57	KP0	  458	Summarize the key events...	  1.83	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.07.4.50409.1057_Response.txt
s11_t042.08  	rm231d	qwen2:0.5b                 	   4000	  0.6	213.43	   2.15	  0	  0	  0	  2025-04-09 10:58	KP0	  442	Summarize the key events...	  2.07	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.08.4.50409.1057_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	233.83	   2.27	  0	  0	  0	  2025-04-09 11:02	KP0	  510	Summarize the key events...	  2.18	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50409.1102_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	279.19	   1.94	  0	  0	  0	  2025-04-09 11:02	KP0	  520	Summarize the key events...	  1.86	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50409.1102_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	270.77	   4.74	  0	  0	  0	  2025-04-09 13:58	KP0	  486	Summarize the key events...	  1.79	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50409.1358_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	276.37	   2.08	  0	  0	  0	  2025-04-09 13:58	KP0	  554	Summarize the key events...	  2.00	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50409.1358_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	221.34	   2.41	  0	  0	  0	  2025-04-09 14:00	KP0	  517	Summarize the key events...	  2.34	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50409.1400_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	280.33	   2.75	  0	  0	  0	  2025-04-09 14:00	KP0	  748	Summarize the key events...	  2.67	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50409.1400_Response.txt
